client_name,report_uuid,registrant_name,filing_year,amount,bill_id,bill_chamber,bill_type,bill_number,congress_number,introduced_date
BP AMERICA,f507946c-c953-4afd-92e3-40468e9fd6b9,"BP AMERICA, INC",2019,1260000.00,hr2500-116,House of Representatives,hr,2500,116,2019-05-02
BP AMERICA,26a0abdb-ddbc-4ef8-9374-e9a5c6137ab2,"BP AMERICA, INC",2019,1180000.00,hr3432-116,House of Representatives,hr,3432,116,2019-06-24
SHELL OIL COMPANY,772ac01b-3530-486b-a179-a3c905a7cd6e,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2020,1690000.00,hr3432-116,House of Representatives,hr,3432,116,2019-06-24
SHELL OIL COMPANY,9ed3039c-2478-4f61-ae73-2e43a1dc071e,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2020,1870000.00,hr3432-116,House of Representatives,hr,3432,116,2019-06-24
SHELL OIL COMPANY,c5ebfefc-2586-4fe6-a95c-844d8e968b50,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2020,1630000.00,hr3432-116,House of Representatives,hr,3432,116,2019-06-24
SHELL OIL COMPANY,d73e0c30-353b-4905-9c50-66d005425bba,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2019,2160000.00,hr3432-116,House of Representatives,hr,3432,116,2019-06-24
SHELL OIL COMPANY,eb0cda2d-46ef-4c45-bafb-c0ce12dd87e0,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2020,1960000.00,hr3432-116,House of Representatives,hr,3432,116,2019-06-24
PHILLIPS 66,f3fe5c00-a326-4679-ad53-e7bc2b25a3b4,PHILLIPS 66,2020,1380000.00,hr3432-116,House of Representatives,hr,3432,116,2019-06-24
BP AMERICA,f774b270-c18c-4870-9131-2989049e203c,"BP AMERICA, INC",2019,1390000.00,hr3432-116,House of Representatives,hr,3432,116,2019-06-24
EXXON MOBIL CORPORATION,86cb5d91-625d-4bc2-b4e8-dc5153da202c,EXXON MOBIL CORP,2020,2670000.00,s3548-116,Senate,s,3548,116,2020-03-19
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,s2137-116,Senate,s,2137,116,2019-07-17
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,s2137-116,Senate,s,2137,116,2019-07-17
EXXON MOBIL CORPORATION,d84fee80-4fd6-476f-a362-2b455ce45a0a,EXXON MOBIL CORP,2019,1940000.00,s2137-116,Senate,s,2137,116,2019-07-17
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,s1085-116,Senate,s,1085,116,2019-04-09
EXXON MOBIL CORPORATION,d84fee80-4fd6-476f-a362-2b455ce45a0a,EXXON MOBIL CORP,2019,1940000.00,s1085-116,Senate,s,1085,116,2019-04-09
EXXON MOBIL CORPORATION,ec5d30e8-c5ed-4be9-bf9d-55927c8ce44e,EXXON MOBIL CORP,2019,2450000.00,s1085-116,Senate,s,1085,116,2019-04-09
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,s2082-116,Senate,s,2082,116,2019-07-10
EXXON MOBIL CORPORATION,d84fee80-4fd6-476f-a362-2b455ce45a0a,EXXON MOBIL CORP,2019,1940000.00,s2082-116,Senate,s,2082,116,2019-07-10
EXXON MOBIL CORPORATION,1bbe18fa-5c03-4560-8277-29bf625f4a49,EXXON MOBIL CORP,2020,2140000.00,s1982-116,Senate,s,1982,116,2019-06-26
EXXON MOBIL CORPORATION,38bc853f-544d-48f4-b699-a2c082f80db5,EXXON MOBIL CORP,2020,1760000.00,s1982-116,Senate,s,1982,116,2019-06-26
EXXON MOBIL CORPORATION,5e160087-52fc-4092-a56b-660f454f4e41,EXXON MOBIL CORP,2020,2120000.00,s1982-116,Senate,s,1982,116,2019-06-26
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,s1982-116,Senate,s,1982,116,2019-06-26
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,s1982-116,Senate,s,1982,116,2019-06-26
EXXON MOBIL CORPORATION,86cb5d91-625d-4bc2-b4e8-dc5153da202c,EXXON MOBIL CORP,2020,2670000.00,s1982-116,Senate,s,1982,116,2019-06-26
EXXON MOBIL CORPORATION,c4494ec2-8cd2-4bab-8fe3-0fce17d6a500,EXXON MOBIL CORP,2020,1760000.00,s1982-116,Senate,s,1982,116,2019-06-26
EXXON MOBIL CORPORATION,d84fee80-4fd6-476f-a362-2b455ce45a0a,EXXON MOBIL CORP,2019,1940000.00,s1982-116,Senate,s,1982,116,2019-06-26
EXXON MOBIL CORPORATION,d84fee80-4fd6-476f-a362-2b455ce45a0a,EXXON MOBIL CORP,2019,1940000.00,s1982-116,Senate,s,1982,116,2019-06-26
EXXON MOBIL CORPORATION,ec5d30e8-c5ed-4be9-bf9d-55927c8ce44e,EXXON MOBIL CORP,2019,2450000.00,s1982-116,Senate,s,1982,116,2019-06-26
EXXON MOBIL CORPORATION,58620e13-6d1d-4ee4-b2af-3b41e0ffa003,EXXON MOBIL CORP,2021,1170000.00,hr2307-117,House of Representatives,hr,2307,117,2021-04-01
SHELL OIL COMPANY,59e7ff9c-e48d-406c-9309-bdcf5e3308ef,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2021,1740000.00,hr2307-117,House of Representatives,hr,2307,117,2021-04-01
BP AMERICA,dedf1c1d-f7d8-47f2-a53f-13aae8564249,"BP AMERICA, INC",2021,1230000.00,hr2307-117,House of Representatives,hr,2307,117,2021-04-01
BP AMERICA,e8d52680-eeb1-4b4c-aaf1-6cad2a101b6a,"BP AMERICA, INC",2021,1230000.00,hr2307-117,House of Representatives,hr,2307,117,2021-04-01
EXXON MOBIL CORPORATION,0ea6d0b9-138e-43fa-9ed4-5d1c2c859b56,EXXON MOBIL CORP,2021,1660000.00,hr4153-117,House of Representatives,hr,4153,117,2021-06-24
BP AMERICA,dedf1c1d-f7d8-47f2-a53f-13aae8564249,"BP AMERICA, INC",2021,1230000.00,hr4153-117,House of Representatives,hr,4153,117,2021-06-24
BP AMERICA,e8d52680-eeb1-4b4c-aaf1-6cad2a101b6a,"BP AMERICA, INC",2021,1230000.00,hr4153-117,House of Representatives,hr,4153,117,2021-06-24
CONOCOPHILLIPS,d2002b91-8b4f-4114-b33b-19a5a73dc6f3,CONOCOPHILLIPS,2021,1359800.00,hr218-117,House of Representatives,hr,218,117,2021-01-06
EXXON MOBIL CORPORATION,0ea6d0b9-138e-43fa-9ed4-5d1c2c859b56,EXXON MOBIL CORP,2021,1660000.00,hr5376-117,House of Representatives,hr,5376,117,2021-09-27
SHELL OIL COMPANY,4de71549-01bf-4169-b2ed-2aa238682744,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2021,1530000.00,hr5376-117,House of Representatives,hr,5376,117,2021-09-27
SHELL OIL COMPANY,4de71549-01bf-4169-b2ed-2aa238682744,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2021,1530000.00,hr5376-117,House of Representatives,hr,5376,117,2021-09-27
SHELL OIL COMPANY,4de71549-01bf-4169-b2ed-2aa238682744,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2021,1530000.00,hr5376-117,House of Representatives,hr,5376,117,2021-09-27
BP AMERICA,572f2b02-684d-4ac3-b578-e8f8ba35e679,"BP AMERICA, INC",2021,1170000.00,hr5376-117,House of Representatives,hr,5376,117,2021-09-27
BP AMERICA,572f2b02-684d-4ac3-b578-e8f8ba35e679,"BP AMERICA, INC",2021,1170000.00,hr5376-117,House of Representatives,hr,5376,117,2021-09-27
BP AMERICA,572f2b02-684d-4ac3-b578-e8f8ba35e679,"BP AMERICA, INC",2021,1170000.00,hr5376-117,House of Representatives,hr,5376,117,2021-09-27
BP AMERICA,572f2b02-684d-4ac3-b578-e8f8ba35e679,"BP AMERICA, INC",2021,1170000.00,hr5376-117,House of Representatives,hr,5376,117,2021-09-27
EXXON MOBIL CORPORATION,7b7e8572-0960-40cc-953b-9aa7e18464c7,EXXON MOBIL CORP,2021,2390000.00,hr5376-117,House of Representatives,hr,5376,117,2021-09-27
EXXON MOBIL CORPORATION,7b7e8572-0960-40cc-953b-9aa7e18464c7,EXXON MOBIL CORP,2021,2390000.00,hr5376-117,House of Representatives,hr,5376,117,2021-09-27
EXXON MOBIL CORPORATION,7b7e8572-0960-40cc-953b-9aa7e18464c7,EXXON MOBIL CORP,2021,2390000.00,hr5376-117,House of Representatives,hr,5376,117,2021-09-27
SHELL OIL COMPANY,a36f9f5b-659d-4cfa-9785-41bd7c7ab8f2,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2021,1860000.00,hr5376-117,House of Representatives,hr,5376,117,2021-09-27
SHELL OIL COMPANY,a36f9f5b-659d-4cfa-9785-41bd7c7ab8f2,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2021,1860000.00,hr5376-117,House of Representatives,hr,5376,117,2021-09-27
SHELL OIL COMPANY,a36f9f5b-659d-4cfa-9785-41bd7c7ab8f2,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2021,1860000.00,hr5376-117,House of Representatives,hr,5376,117,2021-09-27
CONOCOPHILLIPS,bbbc10ee-c6aa-49a7-a9fc-c76acdcd38d9,CONOCOPHILLIPS,2021,1690000.00,hr5376-117,House of Representatives,hr,5376,117,2021-09-27
CONOCOPHILLIPS,bbbc10ee-c6aa-49a7-a9fc-c76acdcd38d9,CONOCOPHILLIPS,2021,1690000.00,hr5376-117,House of Representatives,hr,5376,117,2021-09-27
CONOCOPHILLIPS,bbbc10ee-c6aa-49a7-a9fc-c76acdcd38d9,CONOCOPHILLIPS,2021,1690000.00,hr5376-117,House of Representatives,hr,5376,117,2021-09-27
CONOCOPHILLIPS,bbbc10ee-c6aa-49a7-a9fc-c76acdcd38d9,CONOCOPHILLIPS,2021,1690000.00,hr5376-117,House of Representatives,hr,5376,117,2021-09-27
BP AMERICA,bd7fce35-0c02-4b9f-8409-91fb3548cc17,"BP AMERICA, INC",2021,1350000.00,hr5376-117,House of Representatives,hr,5376,117,2021-09-27
BP AMERICA,bd7fce35-0c02-4b9f-8409-91fb3548cc17,"BP AMERICA, INC",2021,1350000.00,hr5376-117,House of Representatives,hr,5376,117,2021-09-27
BP AMERICA,bd7fce35-0c02-4b9f-8409-91fb3548cc17,"BP AMERICA, INC",2021,1350000.00,hr5376-117,House of Representatives,hr,5376,117,2021-09-27
SHELL OIL COMPANY,59e7ff9c-e48d-406c-9309-bdcf5e3308ef,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2021,1740000.00,s2085-117,Senate,s,2085,117,2021-06-16
BP AMERICA,dedf1c1d-f7d8-47f2-a53f-13aae8564249,"BP AMERICA, INC",2021,1230000.00,s2085-117,Senate,s,2085,117,2021-06-16
BP AMERICA,e8d52680-eeb1-4b4c-aaf1-6cad2a101b6a,"BP AMERICA, INC",2021,1230000.00,s2085-117,Senate,s,2085,117,2021-06-16
EXXON MOBIL CORPORATION,0ea6d0b9-138e-43fa-9ed4-5d1c2c859b56,EXXON MOBIL CORP,2021,1660000.00,s685-117,Senate,s,685,117,2021-03-10
SHELL OIL COMPANY,59e7ff9c-e48d-406c-9309-bdcf5e3308ef,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2021,1740000.00,s685-117,Senate,s,685,117,2021-03-10
BP AMERICA,dedf1c1d-f7d8-47f2-a53f-13aae8564249,"BP AMERICA, INC",2021,1230000.00,s975-117,Senate,s,975,117,2021-03-25
BP AMERICA,e8d52680-eeb1-4b4c-aaf1-6cad2a101b6a,"BP AMERICA, INC",2021,1230000.00,s975-117,Senate,s,975,117,2021-03-25
EXXON MOBIL CORPORATION,98c658d2-70d9-4f11-9f4c-401e0670ca8a,EXXON MOBIL CORP,2018,2730000.00,hr5468-115,House of Representatives,hr,5468,115,2018-04-11
SHELL OIL COMPANY,09fb1cba-fd2f-4442-bb58-a7d150007059,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,1600000.00,hr5729-115,House of Representatives,hr,5729,115,2018-05-09
SHELL OIL COMPANY,4de7d12f-0a38-47cc-8e14-c5cabd1978ff,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,3110000.00,hr5729-115,House of Representatives,hr,5729,115,2018-05-09
EXXON MOBIL CORPORATION,98c658d2-70d9-4f11-9f4c-401e0670ca8a,EXXON MOBIL CORP,2018,2730000.00,hr5729-115,House of Representatives,hr,5729,115,2018-05-09
SHELL OIL COMPANY,b533551f-73ab-4b30-9dfe-75be4a16ca4e,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,1940000.00,hr5729-115,House of Representatives,hr,5729,115,2018-05-09
SHELL OIL COMPANY,d4b3d909-2c00-46ae-bd7c-42c74df2a39a,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,2340000.00,hr26-115,House of Representatives,hr,26,115,2017-01-03
SHELL OIL COMPANY,e253704d-ccc0-4961-b353-972819b15c87,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,2550000.00,hr26-115,House of Representatives,hr,26,115,2017-01-03
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,hr4857-115,House of Representatives,hr,4857,115,2018-01-19
BP AMERICA,1a9f7197-a355-4e99-8dc7-f59d6c120d8a,"BP AMERICA, INC",2018,1260000.00,hr5841-115,House of Representatives,hr,5841,115,2018-05-16
EXXON MOBIL CORPORATION,98c658d2-70d9-4f11-9f4c-401e0670ca8a,EXXON MOBIL CORP,2018,2730000.00,hr5841-115,House of Representatives,hr,5841,115,2018-05-16
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,hr6157-115,House of Representatives,hr,6157,115,2018-06-20
EXXON MOBIL CORPORATION,252a6bb2-da00-4580-b5c9-272f3d4f52fa,EXXON MOBIL CORP,2018,3140000.00,hr695-115,House of Representatives,hr,695,115,2017-01-24
EXXON MOBIL CORPORATION,98c658d2-70d9-4f11-9f4c-401e0670ca8a,EXXON MOBIL CORP,2018,2730000.00,hr695-115,House of Representatives,hr,695,115,2017-01-24
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,hr695-115,House of Representatives,hr,695,115,2017-01-24
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,hr695-115,House of Representatives,hr,695,115,2017-01-24
SHELL OIL COMPANY,d4b3d909-2c00-46ae-bd7c-42c74df2a39a,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,2340000.00,hr5-115,House of Representatives,hr,5,115,2017-01-03
SHELL OIL COMPANY,e253704d-ccc0-4961-b353-972819b15c87,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,2550000.00,hr5-115,House of Representatives,hr,5,115,2017-01-03
BP AMERICA,757ea130-1f36-470e-9a1e-c2824029005f,"BP AMERICA, INC",2018,1630000.00,hr3128-115,House of Representatives,hr,3128,115,2017-06-29
BP AMERICA,b59f73a2-e2fe-42bc-a993-2076207a76cc,"BP AMERICA, INC",2018,1560000.00,hr3128-115,House of Representatives,hr,3128,115,2017-06-29
BP AMERICA,16dd6ab8-796d-4847-b15a-144b8eb428ac,"BP AMERICA, INC",2017,1260000.00,s168-115,Senate,s,168,115,2017-01-17
BP AMERICA,1a9f7197-a355-4e99-8dc7-f59d6c120d8a,"BP AMERICA, INC",2018,1260000.00,s168-115,Senate,s,168,115,2017-01-17
BP AMERICA,1f3b41c7-b7ff-4222-a4e1-98fbb25fc2b2,"BP AMERICA, INC",2017,1400000.00,s168-115,Senate,s,168,115,2017-01-17
BP AMERICA,2d42f8c4-ee9d-46b9-b610-e0dd718fbc8d,"BP AMERICA, INC",2017,1600000.00,s168-115,Senate,s,168,115,2017-01-17
SHELL OIL COMPANY,461fbdfd-2f58-4916-a44e-f1417a3c0f7a,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,1670000.00,s168-115,Senate,s,168,115,2017-01-17
PHILLIPS 66,5e1f9b79-d813-4334-b59b-5bca41d8e0e2,PHILLIPS 66,2017,1440000.00,s168-115,Senate,s,168,115,2017-01-17
BP AMERICA,649a48b8-f7e7-4c43-88a5-ae924f0f873f,"BP AMERICA, INC",2018,1220000.00,s168-115,Senate,s,168,115,2017-01-17
BP AMERICA,757ea130-1f36-470e-9a1e-c2824029005f,"BP AMERICA, INC",2018,1630000.00,s168-115,Senate,s,168,115,2017-01-17
PHILLIPS 66,8e5a59ce-3436-4207-9d3e-dcf302393fa5,PHILLIPS 66,2018,1740000.00,s168-115,Senate,s,168,115,2017-01-17
PHILLIPS 66,8e5a59ce-3436-4207-9d3e-dcf302393fa5,PHILLIPS 66,2018,1740000.00,s168-115,Senate,s,168,115,2017-01-17
BP AMERICA,b59f73a2-e2fe-42bc-a993-2076207a76cc,"BP AMERICA, INC",2018,1560000.00,s168-115,Senate,s,168,115,2017-01-17
BP AMERICA,c683ca45-0d2a-493c-a44c-2c6c4fcf5e11,"BP AMERICA, INC",2018,1120000.00,s168-115,Senate,s,168,115,2017-01-17
BP AMERICA,cbf13c44-6c5b-4771-abd7-e09c94e73651,"BP AMERICA, INC",2017,1720000.00,s168-115,Senate,s,168,115,2017-01-17
SHELL OIL COMPANY,e634630c-3c17-4aeb-bf8b-e4c06a819362,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,1740000.00,s168-115,Senate,s,168,115,2017-01-17
EXXON MOBIL CORPORATION,7a817d6d-4d5c-4393-93d8-1ef230ca0688,EXXON MOBIL CORP,2017,2630000.00,s34-115,Senate,s,34,115,2017-01-05
EXXON MOBIL CORPORATION,b3dcd4d5-fe95-4135-b5c6-4970408e6b41,EXXON MOBIL CORP,2017,2690000.00,s34-115,Senate,s,34,115,2017-01-05
SHELL OIL COMPANY,d4b3d909-2c00-46ae-bd7c-42c74df2a39a,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,2340000.00,s34-115,Senate,s,34,115,2017-01-05
SHELL OIL COMPANY,e253704d-ccc0-4961-b353-972819b15c87,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,2550000.00,s34-115,Senate,s,34,115,2017-01-05
EXXON MOBIL CORPORATION,252a6bb2-da00-4580-b5c9-272f3d4f52fa,EXXON MOBIL CORP,2018,3140000.00,s843-115,Senate,s,843,115,2017-04-05
EXXON MOBIL CORPORATION,68b1ca6b-eea5-4030-afb0-3c0294f5bae9,EXXON MOBIL CORP,2017,2630000.00,s843-115,Senate,s,843,115,2017-04-05
EXXON MOBIL CORPORATION,7a817d6d-4d5c-4393-93d8-1ef230ca0688,EXXON MOBIL CORP,2017,2630000.00,s843-115,Senate,s,843,115,2017-04-05
EXXON MOBIL CORPORATION,98c658d2-70d9-4f11-9f4c-401e0670ca8a,EXXON MOBIL CORP,2018,2730000.00,s843-115,Senate,s,843,115,2017-04-05
EXXON MOBIL CORPORATION,b3dcd4d5-fe95-4135-b5c6-4970408e6b41,EXXON MOBIL CORP,2017,2690000.00,s843-115,Senate,s,843,115,2017-04-05
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,s843-115,Senate,s,843,115,2017-04-05
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,s843-115,Senate,s,843,115,2017-04-05
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,s3405-115,Senate,s,3405,115,2018-09-04
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,s3405-115,Senate,s,3405,115,2018-09-04
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,s3405-115,Senate,s,3405,115,2018-09-04
SHELL OIL COMPANY,e634630c-3c17-4aeb-bf8b-e4c06a819362,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2017,1740000.00,s1278-115,Senate,s,1278,115,2017-05-25
EXXON MOBIL CORPORATION,252a6bb2-da00-4580-b5c9-272f3d4f52fa,EXXON MOBIL CORP,2018,3140000.00,s2155-115,Senate,s,2155,115,2017-11-16
EXXON MOBIL CORPORATION,98c658d2-70d9-4f11-9f4c-401e0670ca8a,EXXON MOBIL CORP,2018,2730000.00,s2155-115,Senate,s,2155,115,2017-11-16
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,s2155-115,Senate,s,2155,115,2017-11-16
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,s2155-115,Senate,s,2155,115,2017-11-16
EXXON MOBIL CORPORATION,98c658d2-70d9-4f11-9f4c-401e0670ca8a,EXXON MOBIL CORP,2018,2730000.00,s3073-115,Senate,s,3073,115,2018-06-14
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,s3073-115,Senate,s,3073,115,2018-06-14
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,s3073-115,Senate,s,3073,115,2018-06-14
SHELL OIL COMPANY,09fb1cba-fd2f-4442-bb58-a7d150007059,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,1600000.00,s2482-115,Senate,s,2482,115,2018-03-01
SHELL OIL COMPANY,4de7d12f-0a38-47cc-8e14-c5cabd1978ff,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,3110000.00,s2482-115,Senate,s,2482,115,2018-03-01
SHELL OIL COMPANY,b54e63d1-a361-4ad6-a162-0eaa475fdd44,"SHELL USA, INC. (FKA SHELL OIL COMPANY)",2018,2000000.00,s2482-115,Senate,s,2482,115,2018-03-01
EXXON MOBIL CORPORATION,98c658d2-70d9-4f11-9f4c-401e0670ca8a,EXXON MOBIL CORP,2018,2730000.00,s756-115,Senate,s,756,115,2017-03-29
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,s756-115,Senate,s,756,115,2017-03-29
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,s756-115,Senate,s,756,115,2017-03-29
EXXON MOBIL CORPORATION,68b1ca6b-eea5-4030-afb0-3c0294f5bae9,EXXON MOBIL CORP,2017,2630000.00,s1415-115,Senate,s,1415,115,2017-06-22
EXXON MOBIL CORPORATION,68b1ca6b-eea5-4030-afb0-3c0294f5bae9,EXXON MOBIL CORP,2017,2630000.00,s453-115,Senate,s,453,115,2017-02-27
EXXON MOBIL CORPORATION,7a817d6d-4d5c-4393-93d8-1ef230ca0688,EXXON MOBIL CORP,2017,2630000.00,s453-115,Senate,s,453,115,2017-02-27
EXXON MOBIL CORPORATION,b3dcd4d5-fe95-4135-b5c6-4970408e6b41,EXXON MOBIL CORP,2017,2690000.00,s453-115,Senate,s,453,115,2017-02-27
EXXON MOBIL CORPORATION,ed320f63-8ba3-4ef7-9888-fef53b97a495,EXXON MOBIL CORP,2017,3440000.00,s453-115,Senate,s,453,115,2017-02-27
EXXON MOBIL CORPORATION,d5b84bf1-f96a-4899-a81e-f14c164f1a7d,EXXON MOBIL CORP,2018,2190000.00,s3381-115,Senate,s,3381,115,2018-08-23
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,s3381-115,Senate,s,3381,115,2018-08-23
EXXON MOBIL CORPORATION,ef18e72d-faa5-43d3-a470-d3f73f11bc7b,EXXON MOBIL CORP,2018,3090000.00,s3559-115,Senate,s,3559,115,2018-10-06
PHILLIPS 66,dd3bd094-8f19-403c-954a-1b47776cd3ed,PHILLIPS 66,2019,1010000.00,hr1008-116,House of Representatives,hr,1008,116,2019-02-06
EXXON MOBIL CORPORATION,54b4c63f-3313-433e-b046-7615ebb240be,EXXON MOBIL CORP,2019,2710000.00,hr251-116,House of Representatives,hr,251,116,2019-01-04
PHILLIPS 66,dd3bd094-8f19-403c-954a-1b47776cd3ed,PHILLIPS 66,2019,1010000.00,hr251-116,House of Representatives,hr,251,116,2019-01-04
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,hr2157-116,House of Representatives,hr,2157,116,2019-04-09
EXXON MOBIL CORPORATION,d84fee80-4fd6-476f-a362-2b455ce45a0a,EXXON MOBIL CORP,2019,1940000.00,hr2157-116,House of Representatives,hr,2157,116,2019-04-09
EXXON MOBIL CORPORATION,ec5d30e8-c5ed-4be9-bf9d-55927c8ce44e,EXXON MOBIL CORP,2019,2450000.00,hr2157-116,House of Representatives,hr,2157,116,2019-04-09
PHILLIPS 66,f3fe5c00-a326-4679-ad53-e7bc2b25a3b4,PHILLIPS 66,2020,1380000.00,hr4385-116,House of Representatives,hr,4385,116,2019-09-18
PHILLIPS 66,dd3bd094-8f19-403c-954a-1b47776cd3ed,PHILLIPS 66,2019,1010000.00,hr1027-116,House of Representatives,hr,1027,116,2019-02-06
PHILLIPS 66,f3fe5c00-a326-4679-ad53-e7bc2b25a3b4,PHILLIPS 66,2020,1380000.00,hr1027-116,House of Representatives,hr,1027,116,2019-02-06
PHILLIPS 66,f3fe5c00-a326-4679-ad53-e7bc2b25a3b4,PHILLIPS 66,2020,1380000.00,s3416-116,Senate,s,3416,116,2020-03-05
PHILLIPS 66,dd3bd094-8f19-403c-954a-1b47776cd3ed,PHILLIPS 66,2019,1010000.00,s343-116,Senate,s,343,116,2019-02-06
PHILLIPS 66,f3fe5c00-a326-4679-ad53-e7bc2b25a3b4,PHILLIPS 66,2020,1380000.00,s343-116,Senate,s,343,116,2019-02-06
EXXON MOBIL CORPORATION,692d32b8-02b6-46de-9c45-2d021b0adaa6,EXXON MOBIL CORP,2019,2650000.00,s1507-116,Senate,s,1507,116,2019-05-16
EXXON MOBIL CORPORATION,d84fee80-4fd6-476f-a362-2b455ce45a0a,EXXON MOBIL CORP,2019,1940000.00,s1507-116,Senate,s,1507,116,2019-05-16
EXXON MOBIL CORPORATION,ec5d30e8-c5ed-4be9-bf9d-55927c8ce44e,EXXON MOBIL CORP,2019,2450000.00,s1507-116,Senate,s,1507,116,2019-05-16
EXXON MOBIL CORPORATION,1bbe18fa-5c03-4560-8277-29bf625f4a49,EXXON MOBIL CORP,2020,2140000.00,s4402-116,Senate,s,4402,116,2020-08-03
EXXON MOBIL CORPORATION,5e160087-52fc-4092-a56b-660f454f4e41,EXXON MOBIL CORP,2020,2120000.00,s4402-116,Senate,s,4402,116,2020-08-03
EXXON MOBIL CORPORATION,1bbe18fa-5c03-4560-8277-29bf625f4a49,EXXON MOBIL CORP,2020,2140000.00,s4589-116,Senate,s,4589,116,2020-09-16
EXXON MOBIL CORPORATION,5e160087-52fc-4092-a56b-660f454f4e41,EXXON MOBIL CORP,2020,2120000.00,s4589-116,Senate,s,4589,116,2020-09-16
